,period,geolevel,geoitem,v2801_vh_bedr_tot,v2801_vh_dr_tot,v2801_vh_ds_auto,v2801_vh_ds_fiets,v2801_vh_ds_gewnowap,v2801_vh_ds_handtas,v2801_vh_ds_tot,v2801_vh_ds_voert,v2801_vh_ds_wap,v2801_vh_ds_winkel,v2801_vh_ds_woning,v2801_vh_ds_zakrol,v2801_vh_ifg_fys,v2801_vh_ifg_psych,v2801_vh_ifg_sx,v2801_vh_scha_auto,v2801_vh_scha_eig,v2801_vh_scha_graff,v2801_vh_totcrim
2418,2018,gemeente,33029,48,25,6,42,6,0,194,13,3,8,33,2,34,34,0,46,94,2,742
2419,2018,gemeente,33037,33,24,2,5,4,0,106,5,0,0,25,0,12,11,0,10,33,2,379
2420,2018,gemeente,33039,30,25,1,7,3,0,75,4,0,2,15,1,12,12,0,11,22,0,333
2421,2018,gemeente,33040,20,13,2,14,3,0,73,2,0,1,12,1,22,8,0,10,36,0,297
2422,2018,gemeente,33041,8,7,1,0,0,0,17,2,0,0,3,0,3,7,1,4,15,0,115
2423,2018,gemeente,34002,39,14,2,16,3,0,131,11,1,5,36,3,11,4,0,8,38,0,366
2424,2018,gemeente,34003,15,34,1,24,2,0,99,6,0,12,14,0,19,31,2,25,77,3,454
2425,2018,gemeente,34009,33,26,1,12,4,0,95,7,1,0,22,2,20,20,0,19,45,0,397
2426,2018,gemeente,34013,88,84,6,108,9,0,454,62,2,27,54,7,75,65,3,59,134,2,1422
2427,2018,gemeente,34022,364,947,26,551,90,6,2407,128,14,305,241,91,209,73,4,216,564,10,7368
2428,2018,gemeente,34023,40,50,3,27,7,1,200,9,1,23,34,8,25,16,3,26,66,1,632
2429,2018,gemeente,34025,12,10,0,1,3,0,42,4,1,0,9,1,10,16,0,6,12,0,157
2430,2018,gemeente,34027,112,140,23,116,31,1,721,114,4,55,108,13,76,34,4,124,281,3,2116
2431,2018,gemeente,34040,132,178,12,204,22,0,719,35,5,69,82,15,55,19,1,79,204,1,1907
2432,2018,gemeente,34041,93,62,11,98,9,0,396,34,3,28,64,2,48,44,0,55,136,3,1192
2433,2018,gemeente,34042,80,171,6,21,7,0,201,16,3,4,57,4,37,17,2,35,110,4,870
2434,2018,gemeente,34043,2,1,3,5,0,0,32,4,0,0,11,0,6,3,0,10,19,0,109
2435,2018,gemeente,35002,74,61,1,58,13,0,375,51,2,61,38,3,51,24,3,56,122,2,1228
2436,2018,gemeente,35005,36,15,2,43,7,0,153,13,1,11,19,3,19,7,1,30,75,1,504
2437,2018,gemeente,35006,38,12,1,15,4,0,93,12,0,5,12,1,21,11,0,23,60,1,406
2438,2018,gemeente,35011,162,78,1,66,18,0,510,45,1,69,73,13,50,25,1,85,235,12,1812
2439,2018,gemeente,35013,421,538,28,499,86,4,2860,250,14,368,225,297,133,57,5,269,745,32,7718
2440,2018,gemeente,35014,25,19,1,18,7,0,121,35,3,6,16,0,12,5,2,13,44,0,408
2441,2018,gemeente,35029,43,29,5,42,12,0,332,61,2,7,65,5,30,17,1,48,86,2,867
2442,2018,gemeente,36006,22,5,1,11,0,0,102,4,0,6,26,0,16,6,0,15,35,0,346
2443,2018,gemeente,36007,54,36,2,27,2,0,107,9,0,7,10,2,20,7,0,20,47,0,468
2444,2018,gemeente,36008,85,87,13,108,8,1,440,33,2,54,42,8,72,35,0,78,195,7,1532
2445,2018,gemeente,36010,33,107,3,8,1,0,74,7,2,3,15,0,13,10,0,9,32,1,410
2446,2018,gemeente,36011,28,11,1,24,1,0,98,10,1,2,20,0,21,7,0,25,49,0,344
2447,2018,gemeente,36012,46,24,1,13,2,0,123,19,0,9,15,2,7,33,0,17,52,0,465
2448,2018,gemeente,36015,214,300,15,421,46,1,1613,104,12,277,138,35,175,84,5,180,498,3,4552
2449,2018,gemeente,36019,40,11,1,12,3,0,89,8,0,0,14,1,20,7,0,9,26,1,366
2450,2018,gemeente,37002,20,12,0,12,0,0,50,7,1,1,5,0,8,11,0,11,26,0,204
2451,2018,gemeente,37007,25,19,1,7,1,0,59,3,0,2,9,1,11,3,0,17,25,0,288
2452,2018,gemeente,37010,19,15,3,7,2,0,51,6,0,2,10,2,10,13,0,11,25,0,262
2453,2018,gemeente,37011,21,11,0,3,0,0,39,1,0,1,6,0,7,5,0,9,19,1,209
2454,2018,gemeente,37012,20,13,1,2,6,0,47,2,2,0,7,0,4,3,0,4,22,0,210
2455,2018,gemeente,37015,50,23,3,37,6,1,270,8,3,88,16,2,22,17,2,43,98,2,727
2456,2018,gemeente,37017,9,12,1,5,1,0,71,10,3,0,13,0,11,4,0,14,33,0,323
2457,2018,gemeente,37018,36,10,3,23,6,0,161,12,2,34,26,1,9,19,0,13,38,0,523
2458,2018,gemeente,37020,17,12,1,13,2,0,107,7,0,1,19,1,7,13,0,16,32,0,304
2459,2018,gemeente,38002,9,0,2,2,1,0,35,5,2,2,12,0,3,7,0,10,24,2,144
2460,2018,gemeente,38008,66,91,4,51,13,0,375,33,1,77,22,19,34,14,1,53,156,2,1106
2461,2018,gemeente,38014,96,71,7,60,6,0,406,34,2,33,81,10,50,16,0,81,186,4,1314
2462,2018,gemeente,38016,64,46,2,37,4,0,327,35,2,38,33,11,30,22,1,43,108,4,909
2463,2018,gemeente,38025,50,44,3,55,11,0,253,27,1,18,16,5,22,6,0,47,114,2,777
2464,2018,gemeente,41002,353,589,22,399,73,1,1964,173,13,196,278,79,155,223,6,280,702,16,6458
2465,2018,gemeente,41011,79,65,2,94,17,1,340,25,2,43,57,6,48,48,1,57,124,0,1263
2466,2018,gemeente,41018,116,181,9,38,30,1,490,24,5,51,63,14,118,70,3,82,215,4,2169
2467,2018,gemeente,41024,66,72,6,16,8,0,140,8,0,5,29,4,38,27,2,54,107,3,752
2468,2018,gemeente,41027,48,41,1,17,5,0,148,5,0,8,32,0,29,15,0,27,72,0,614
2469,2018,gemeente,41034,48,30,2,36,7,0,200,14,0,25,47,5,40,55,1,47,103,8,896
2470,2018,gemeente,41048,147,251,6,100,33,2,673,40,4,117,110,32,87,31,2,110,311,20,2530
2471,2018,gemeente,41063,29,15,0,6,2,0,83,6,0,5,21,1,29,31,0,13,31,0,349
2472,2018,gemeente,41081,95,146,5,71,20,0,388,9,1,23,53,16,80,26,0,74,197,7,1702
2473,2018,gemeente,41082,60,42,1,16,1,0,170,6,0,9,56,2,35,35,1,36,97,1,842
2474,2018,gemeente,42003,44,19,3,19,9,0,206,8,0,10,55,2,33,36,0,35,85,0,737
2475,2018,gemeente,42004,52,67,2,32,3,0,134,8,0,13,24,3,19,41,0,29,74,1,714
2476,2018,gemeente,42006,178,503,7,189,20,1,787,38,5,88,91,28,99,118,8,159,417,5,3636
2477,2018,gemeente,42008,70,78,0,75,9,0,298,22,1,10,34,15,57,41,0,59,139,1,1287
2478,2018,gemeente,42010,37,24,2,16,2,0,157,28,0,3,34,7,15,19,1,19,54,0,577
2479,2018,gemeente,42011,80,78,1,56,4,0,243,15,0,11,45,5,51,37,1,42,103,1,1016
2480,2018,gemeente,42023,38,44,2,13,7,1,155,27,0,2,45,2,18,18,0,17,97,3,620
2481,2018,gemeente,42025,111,144,3,81,18,7,528,43,1,58,73,15,56,83,7,93,204,1,1972
2482,2018,gemeente,42026,34,41,1,18,4,0,137,9,0,2,42,1,32,44,0,33,71,0,607
2483,2018,gemeente,42028,78,33,3,67,5,0,301,15,0,30,27,4,58,40,3,52,133,0,1131
2484,2018,gemeente,43002,37,17,3,14,6,0,153,9,0,9,27,1,33,25,1,16,52,1,583
2485,2018,gemeente,43005,95,216,3,122,19,0,546,27,2,54,55,12,95,59,1,93,222,3,2170
2486,2018,gemeente,43007,24,28,0,5,2,1,49,0,0,2,23,0,19,1,1,8,19,0,268
2487,2018,gemeente,43010,74,39,3,46,5,0,281,33,2,23,48,6,56,50,1,32,127,3,1126
2488,2018,gemeente,43014,19,5,0,6,0,0,65,2,1,0,24,1,24,7,0,8,25,1,268
2489,2018,gemeente,43018,65,68,4,23,15,2,260,34,6,52,32,5,44,25,1,2,138,0,1158
2490,2018,gemeente,44012,49,10,2,27,3,0,153,14,0,8,39,4,8,14,0,14,41,1,413
2491,2018,gemeente,44013,65,54,5,30,7,0,347,42,3,15,152,5,12,13,1,37,77,1,943
2492,2018,gemeente,44019,148,124,6,59,10,0,389,52,4,43,60,2,90,54,1,45,145,4,1789
2493,2018,gemeente,44020,46,15,4,10,4,0,121,1,0,22,23,1,24,15,1,13,67,1,512
2494,2018,gemeente,44021,1527,3550,112,2769,415,23,11792,1056,63,1338,1162,859,734,483,21,922,2265,88,31805
2495,2018,gemeente,44034,88,28,2,53,14,0,326,38,3,24,63,12,39,29,0,6,123,1,1107
2496,2018,gemeente,44040,39,33,6,39,2,0,230,44,1,1,50,5,14,18,0,31,74,0,666
2497,2018,gemeente,44043,89,40,8,38,10,0,403,63,0,62,86,13,28,39,0,40,98,0,1217
2498,2018,gemeente,44045,14,20,1,7,1,0,66,8,0,13,10,1,13,1,0,1,30,0,299
2499,2018,gemeente,44048,25,18,1,18,3,0,224,39,2,54,31,7,15,8,2,23,75,1,592
2500,2018,gemeente,44052,26,19,2,33,2,0,136,8,0,4,37,1,12,7,1,13,57,2,492
2501,2018,gemeente,44064,30,11,6,11,10,0,127,6,0,7,44,0,10,5,0,8,34,0,344
2502,2018,gemeente,44073,28,118,0,18,5,0,103,5,0,2,21,4,30,24,0,1,70,2,600
2503,2018,gemeente,44081,32,30,1,7,5,0,118,4,2,10,22,2,19,25,0,10,45,0,502
2504,2018,gemeente,44083,148,120,5,93,13,0,529,36,2,60,84,27,54,40,0,46,185,3,1913
2505,2018,gemeente,44084,130,95,1,80,27,0,365,24,1,35,66,7,42,59,0,42,143,0,1437
2506,2018,gemeente,44085,76,32,1,25,7,1,226,23,0,47,22,3,25,31,2,30,102,3,747
2507,2018,gemeente,45035,129,163,12,155,14,0,639,42,1,68,63,11,77,51,3,68,208,8,2099
2508,2018,gemeente,45041,111,133,20,43,26,1,564,58,3,80,78,19,66,83,3,140,305,3,2099
2509,2018,gemeente,45059,46,59,2,17,2,0,139,17,1,11,20,2,31,33,1,24,73,0,694
2510,2018,gemeente,45060,18,3,2,7,0,0,62,4,0,2,18,1,7,6,0,12,23,1,254
2511,2018,gemeente,45061,14,10,0,2,1,0,42,4,0,0,10,1,2,1,0,4,13,0,168
2512,2018,gemeente,45062,8,7,0,0,2,0,20,0,0,0,5,0,0,0,0,1,5,0,66
2513,2018,gemeente,45063,7,4,0,5,0,0,33,4,0,0,5,0,7,3,0,4,20,0,169
2514,2018,gemeente,45064,24,10,0,5,4,0,45,2,0,1,13,1,8,6,0,2,11,0,219
2515,2018,gemeente,45065,36,13,1,8,0,0,58,4,0,2,15,2,6,5,0,5,16,2,261
2516,2018,gemeente,45068,60,13,8,15,1,0,161,16,2,15,34,2,13,6,1,15,46,1,558
2517,2018,gemeente,46003,205,245,19,193,34,1,855,62,4,63,120,9,126,49,3,139,365,3,3311
2518,2018,gemeente,46013,47,37,2,21,5,1,218,37,1,2,49,3,44,20,1,33,127,3,923
2519,2018,gemeente,46014,167,199,7,186,26,1,773,63,6,63,99,28,117,69,6,102,238,3,2720
2520,2018,gemeente,46020,66,29,3,25,6,0,270,29,1,21,71,1,42,34,1,24,109,2,886
2521,2018,gemeente,46021,508,405,14,470,77,5,1973,117,10,275,173,74,236,134,6,245,697,11,7128
2522,2018,gemeente,46024,66,65,1,31,7,0,237,20,1,14,37,4,40,18,1,34,99,0,957
2523,2018,gemeente,46025,133,141,2,62,23,1,402,37,3,33,68,3,114,39,1,84,280,8,1955
2524,2018,gemeente,71002,22,22,2,7,0,0,80,7,0,5,21,0,15,2,0,22,52,1,318
2525,2018,gemeente,71004,132,229,13,83,16,0,548,36,8,58,110,10,150,65,0,86,238,4,2048
2526,2018,gemeente,71011,82,115,2,57,4,0,271,26,0,2,68,9,45,25,4,27,93,1,1071
2527,2018,gemeente,71016,350,690,33,102,50,3,1388,124,18,155,246,94,193,198,8,260,583,7,5440
2528,2018,gemeente,71017,29,14,1,1,1,0,125,6,0,0,71,1,11,2,0,15,41,1,342
2529,2018,gemeente,71020,22,24,0,4,0,0,88,12,0,2,22,1,29,7,0,15,37,0,343
2530,2018,gemeente,71022,379,935,28,412,66,3,2355,145,20,384,256,260,200,102,4,248,647,26,7335
2531,2018,gemeente,71024,24,28,0,12,1,0,125,8,0,6,33,2,23,22,0,16,42,1,460
2532,2018,gemeente,71034,35,122,3,58,3,0,210,10,4,22,40,0,42,45,2,29,83,2,894
2533,2018,gemeente,71037,45,70,7,9,2,0,190,26,2,15,39,3,39,10,1,27,67,6,666
2534,2018,gemeente,71045,5,9,2,3,2,0,57,2,0,0,13,0,14,11,0,13,50,6,238
2535,2018,gemeente,71053,148,214,13,109,40,0,979,64,4,95,174,55,104,100,1,152,328,6,3184
2536,2018,gemeente,71057,47,65,5,44,3,0,331,39,0,25,65,3,50,20,1,38,87,2,936
2537,2018,gemeente,71066,92,160,8,42,7,0,278,32,4,40,42,1,37,16,0,36,106,2,1074
2538,2018,gemeente,71067,27,54,4,13,5,0,114,10,0,2,22,0,17,6,0,10,37,0,403
2539,2018,gemeente,71069,43,28,5,33,1,0,156,14,2,0,28,1,25,6,0,21,48,0,470
2540,2018,gemeente,71070,92,84,11,51,9,0,370,32,6,21,78,15,57,22,1,47,139,7,1131
2541,2018,gemeente,72003,37,95,9,27,3,0,140,5,1,6,28,0,26,18,1,24,75,3,603
2542,2018,gemeente,72004,74,118,8,31,8,0,220,10,5,46,23,11,25,28,0,40,101,3,867
2543,2018,gemeente,72018,26,60,12,15,4,0,149,16,3,9,25,2,16,14,2,10,47,1,433
2544,2018,gemeente,72020,63,170,14,85,12,0,497,23,7,26,89,23,60,39,1,58,177,5,1582
2545,2018,gemeente,72021,59,122,10,47,15,0,306,22,4,51,50,5,45,26,0,43,117,4,1121
2546,2018,gemeente,72030,23,101,3,18,2,0,125,8,0,11,18,3,24,27,1,18,56,2,577
2547,2018,gemeente,72037,21,68,10,30,3,0,227,35,1,6,49,2,15,9,0,14,42,0,556
2548,2018,gemeente,72038,13,163,6,12,1,0,104,10,0,1,29,3,17,15,1,16,48,3,557
2549,2018,gemeente,72039,113,538,14,54,16,0,581,48,11,60,95,25,93,25,2,86,215,11,2245
2550,2018,gemeente,72041,47,70,9,27,5,0,207,6,1,13,33,5,32,30,0,48,110,4,811
2551,2018,gemeente,72042,76,66,7,24,5,0,233,16,2,15,35,2,34,22,0,52,132,5,833
2552,2018,gemeente,72043,86,110,12,92,6,0,477,31,4,45,84,11,39,59,1,66,163,7,1438
2553,2018,gemeente,73001,32,37,1,13,1,0,153,9,1,11,48,4,13,9,0,17,59,0,460
2554,2018,gemeente,73006,91,282,13,35,19,0,429,41,2,43,89,5,78,53,2,73,186,4,1841
2555,2018,gemeente,73009,52,53,0,5,6,1,129,6,1,5,31,2,20,18,0,25,55,1,522
2556,2018,gemeente,73022,23,23,0,2,3,0,91,6,3,3,48,2,11,18,0,16,32,0,326
2557,2018,gemeente,73028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2558,2018,gemeente,73032,27,39,3,11,1,0,102,7,0,3,34,2,23,12,1,19,48,2,396
2559,2018,gemeente,73040,32,23,3,1,1,0,97,7,0,4,24,0,13,5,1,15,49,0,348
2560,2018,gemeente,73042,58,122,15,34,9,1,409,29,3,26,92,11,52,45,1,54,143,1,1352
2561,2018,gemeente,73066,33,94,6,9,7,0,182,23,0,1,51,4,21,12,0,27,76,1,686
2562,2018,gemeente,73083,166,179,11,29,27,2,649,46,3,109,105,48,122,73,1,141,341,8,2588
2563,2018,gemeente,73098,15,22,0,3,2,0,47,7,0,1,14,1,11,3,1,9,41,1,224
2564,2018,gemeente,73107,126,130,26,45,12,0,655,85,7,64,93,24,79,40,0,156,284,5,2150
2565,2018,gemeente,73109,13,201,2,6,2,0,74,4,0,0,21,0,9,0,0,6,23,0,395
2566,2018,gemeente,99991,221,585,3,2,2,0,715,23,1,33,0,95,4,3,0,46,69,0,4851
2567,2018,gemeente,99992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2568,2019,gemeente,11001,85,32,5,18,6,0,244,69,2,8,46,7,22,11,0,21,38,0,677
2569,2019,gemeente,11002,3599,4267,273,4627,1053,47,23365,3486,214,2595,2331,2057,2140,665,48,2332,5496,217,63495
2570,2019,gemeente,11004,84,186,5,57,7,2,255,17,6,12,72,8,39,55,0,24,56,0,906
2571,2019,gemeente,11005,140,554,4,82,41,4,963,39,7,53,49,303,92,49,0,91,187,0,2672
2572,2019,gemeente,11007,108,76,5,25,10,0,200,40,0,18,52,7,50,22,3,22,53,0,768
2573,2019,gemeente,11008,191,222,11,100,27,0,594,50,4,62,115,9,72,77,1,120,267,6,2241
2574,2019,gemeente,11009,117,167,7,72,5,0,402,60,2,32,72,6,46,50,3,37,109,4,1526
2575,2019,gemeente,11013,95,35,8,44,11,1,475,81,4,8,168,14,58,27,3,20,47,2,1049
2576,2019,gemeente,11016,54,57,6,36,5,0,227,26,2,12,41,7,45,37,0,25,79,0,902
2577,2019,gemeente,11018,48,17,3,11,4,0,109,16,4,3,24,5,43,14,1,45,72,0,537
2578,2019,gemeente,11021,32,9,0,28,3,0,143,6,0,0,69,3,10,3,0,7,14,0,279
2579,2019,gemeente,11022,58,36,7,50,3,0,283,26,1,33,52,6,29,38,3,10,42,2,828
2580,2019,gemeente,11023,93,48,2,74,10,0,372,55,1,13,79,12,42,28,3,56,126,3,1105
2581,2019,gemeente,11024,132,57,7,48,12,0,363,69,4,26,88,14,31,39,2,17,47,0,1048
2582,2019,gemeente,11025,38,13,1,17,1,1,88,4,2,3,28,0,14,10,0,7,12,0,274
2583,2019,gemeente,11029,226,101,5,167,28,0,748,58,5,59,196,35,93,77,4,76,167,2,2268
2584,2019,gemeente,11030,39,24,0,19,5,1,122,11,2,3,23,2,44,14,1,43,95,0,575
2585,2019,gemeente,11035,63,45,7,17,2,0,224,54,0,4,59,8,20,15,0,40,91,2,781
2586,2019,gemeente,11037,62,74,6,28,9,1,330,84,4,9,65,9,43,21,0,35,97,2,930
2587,2019,gemeente,11038,41,14,4,18,2,0,172,5,0,27,25,10,22,10,1,32,68,0,457
2588,2019,gemeente,11039,101,37,1,39,7,0,259,21,0,25,74,2,23,19,0,29,71,1,877
2589,2019,gemeente,11040,185,137,4,101,24,1,662,62,2,110,146,10,76,57,1,80,177,8,2158
2590,2019,gemeente,11044,58,69,0,23,5,0,171,28,2,6,32,4,18,11,0,41,86,3,667
2591,2019,gemeente,11050,90,37,3,41,8,0,350,26,1,108,48,27,21,15,1,34,68,3,859
2592,2019,gemeente,11052,125,50,3,30,9,0,214,42,1,12,50,6,31,23,0,42,89,1,916
2593,2019,gemeente,11053,75,110,6,45,5,0,251,41,0,12,49,3,64,37,3,15,44,0,1063
2594,2019,gemeente,11054,46,17,1,21,1,0,171,22,1,19,43,4,21,11,2,10,32,2,480
2595,2019,gemeente,11055,79,32,2,45,9,2,320,28,2,37,70,6,27,22,1,37,89,0,974
2596,2019,gemeente,11056,100,79,4,53,9,0,358,52,2,35,60,6,58,38,2,71,132,1,1290
2597,2019,gemeente,11057,49,45,2,71,4,1,253,16,2,26,55,5,28,17,0,25,75,0,772
2598,2019,gemeente,12002,55,48,2,21,2,0,123,29,1,3,24,4,17,11,0,13,48,0,484
2599,2019,gemeente,12005,29,64,0,7,1,0,107,5,1,2,46,2,18,2,0,12,31,2,430
2600,2019,gemeente,12007,110,47,2,47,6,0,316,38,1,37,79,7,31,20,1,56,97,0,1009
2601,2019,gemeente,12009,72,73,5,47,13,0,227,9,2,15,60,11,29,16,3,34,77,0,909
2602,2019,gemeente,12014,175,133,8,134,8,0,566,39,4,41,78,46,104,51,3,57,179,4,2043
2603,2019,gemeente,12021,114,201,5,202,29,0,749,29,3,84,92,43,73,44,2,72,170,5,2477
2604,2019,gemeente,12025,545,921,22,538,79,1,2121,143,16,245,169,177,199,85,3,280,589,15,7306
2605,2019,gemeente,12026,106,53,0,38,3,0,231,22,0,7,49,5,25,14,0,28,72,0,853
2606,2019,gemeente,12029,72,62,3,6,4,0,139,10,0,18,39,5,33,28,1,19,47,2,645
2607,2019,gemeente,12035,60,127,3,41,5,0,217,10,0,19,57,5,24,19,1,26,78,0,945
2608,2019,gemeente,12040,118,157,5,95,14,2,469,43,2,26,61,21,67,19,0,68,163,5,1837
2609,2019,gemeente,12041,450,57,5,86,12,2,385,43,5,14,80,6,35,39,1,58,110,1,1463
2610,2019,gemeente,13001,54,107,5,43,5,0,202,15,1,9,21,2,20,4,0,16,40,0,828
2611,2019,gemeente,13002,7,5,2,3,0,0,25,2,2,1,3,0,2,0,0,5,16,0,105
2612,2019,gemeente,13003,37,44,3,55,9,0,235,19,2,3,51,5,25,9,0,19,46,0,650
2613,2019,gemeente,13004,59,32,4,39,8,0,189,19,0,0,27,1,14,4,2,15,64,1,653
2614,2019,gemeente,13006,26,13,1,22,0,0,90,4,0,2,17,8,10,6,0,7,17,1,259
2615,2019,gemeente,13008,170,224,11,165,18,1,704,46,3,55,89,36,60,28,1,74,184,2,2246
2616,2019,gemeente,13010,26,51,2,22,3,0,156,9,0,18,39,2,12,13,0,3,12,0,463
2617,2019,gemeente,13011,127,134,6,162,7,0,651,28,3,86,70,44,27,15,1,17,52,0,1596
2618,2019,gemeente,13012,23,7,2,19,3,0,110,13,0,12,32,1,10,4,0,7,16,0,283
2619,2019,gemeente,13013,72,61,3,14,5,0,166,11,1,19,34,11,25,7,3,9,44,1,605
2620,2019,gemeente,13014,97,153,1,55,9,0,335,59,4,23,54,10,32,6,0,83,116,14,1182
2621,2019,gemeente,13016,47,39,1,16,0,0,149,6,0,27,29,0,19,11,0,10,26,0,421
2622,2019,gemeente,13017,59,37,14,33,14,0,258,28,2,5,29,6,19,7,0,31,77,0,724
2623,2019,gemeente,13019,60,151,5,50,3,0,287,25,3,19,54,3,20,5,1,24,80,3,906
2624,2019,gemeente,13021,30,18,0,17,4,0,123,6,0,20,23,10,14,6,0,14,32,0,317
2625,2019,gemeente,13023,16,57,0,23,2,1,105,7,0,5,14,2,10,3,0,3,28,0,637
2626,2019,gemeente,13025,93,176,3,179,16,0,686,43,5,68,83,36,41,18,2,60,138,2,1893
2627,2019,gemeente,13029,30,31,1,27,4,0,148,13,0,11,23,10,10,5,1,7,16,0,409
2628,2019,gemeente,13031,39,22,2,17,2,0,143,11,0,30,26,1,7,6,0,22,49,0,429
2629,2019,gemeente,13035,43,187,10,18,1,0,158,9,2,15,24,1,11,5,0,17,46,0,746
2630,2019,gemeente,13036,29,34,3,28,2,0,161,6,0,12,26,1,10,3,0,9,33,7,383
2631,2019,gemeente,13037,56,21,0,25,3,0,129,3,0,7,30,4,24,38,0,5,8,0,445
2632,2019,gemeente,13040,209,339,16,348,55,0,1503,63,16,239,115,32,90,25,1,125,326,9,3968
2633,2019,gemeente,13044,18,5,1,13,1,0,62,4,1,1,6,3,13,9,0,12,21,0,240
2634,2019,gemeente,13046,24,10,3,27,5,0,114,6,1,12,19,2,7,3,0,14,33,1,369
2635,2019,gemeente,13049,207,121,3,57,12,0,350,32,0,35,41,15,42,19,0,27,79,3,1258
2636,2019,gemeente,13053,50,57,4,15,1,0,143,18,0,10,34,3,20,10,2,12,45,5,508
2637,2019,gemeente,21001,537,558,179,157,468,16,4643,1130,90,277,469,780,330,135,10,392,776,23,11525
2638,2019,gemeente,21002,182,89,58,118,60,0,1226,163,9,86,269,87,64,27,1,87,179,11,2660
2639,2019,gemeente,21003,132,197,31,30,72,8,898,207,5,71,213,85,49,12,0,102,186,5,2174
2640,2019,gemeente,21004,2187,2936,237,1320,2543,77,28580,4234,285,784,1221,8824,660,238,14,1049,2400,153,51780
2641,2019,gemeente,21005,223,253,28,159,101,3,1619,264,9,31,189,292,99,53,3,196,318,19,3963
2642,2019,gemeente,21006,235,112,36,71,79,3,1431,425,5,117,194,140,145,69,1,153,279,5,3587
2643,2019,gemeente,21007,163,406,51,73,117,6,1236,243,25,29,230,122,125,59,0,157,295,25,4215
2644,2019,gemeente,21008,109,136,29,43,44,1,662,177,5,2,149,41,62,11,2,71,153,4,1857
2645,2019,gemeente,21009,550,677,95,643,360,12,6421,1190,43,229,671,1341,204,81,2,412,816,53,12403
2646,2019,gemeente,21010,198,203,50,136,135,5,1864,274,23,70,335,322,123,60,3,190,353,8,4048
2647,2019,gemeente,21011,96,316,20,55,50,4,564,79,7,3,89,66,41,17,1,54,119,9,1754
2648,2019,gemeente,21012,412,1113,89,237,249,18,3158,674,37,91,388,498,264,105,4,348,690,22,8867
2649,2019,gemeente,21013,345,404,50,200,401,16,5621,685,61,108,223,1884,141,78,4,141,356,32,11064
2650,2019,gemeente,21014,168,204,19,61,139,3,1402,253,24,14,88,351,103,19,1,140,253,7,3636
2651,2019,gemeente,21015,553,572,115,216,434,19,5201,860,89,110,481,1364,339,150,6,382,692,18,12630
2652,2019,gemeente,21016,413,306,94,222,174,15,3001,450,32,133,808,285,160,81,2,280,526,18,7046
2653,2019,gemeente,21017,105,86,15,77,35,1,885,158,8,2,286,52,45,19,0,79,152,4,1869
2654,2019,gemeente,21018,333,263,37,228,98,5,1724,244,15,88,329,183,124,43,1,213,310,4,4412
2655,2019,gemeente,21019,152,148,36,136,71,5,1049,121,9,41,249,115,67,44,3,137,218,3,2706
2656,2019,gemeente,23002,163,80,17,76,29,1,697,152,4,23,159,21,60,15,0,84,155,4,1957
2657,2019,gemeente,23003,91,47,17,37,19,1,497,105,4,14,172,9,44,19,0,59,128,12,1356
2658,2019,gemeente,23009,12,1,1,0,0,0,23,3,0,0,8,0,3,0,0,4,9,0,83
2659,2019,gemeente,23016,231,273,29,71,37,1,988,228,5,71,263,31,54,39,2,116,214,4,2907
2660,2019,gemeente,23023,32,6,2,1,0,0,62,4,0,3,22,0,13,5,0,2,24,0,256
2661,2019,gemeente,23024,20,4,1,3,0,0,41,3,0,0,12,1,16,6,0,13,31,0,240
2662,2019,gemeente,23025,169,68,20,56,26,0,711,103,4,21,239,26,46,12,0,106,187,1,1734
2663,2019,gemeente,23027,140,205,11,127,19,0,815,119,12,63,198,58,62,54,2,125,220,3,2612
2664,2019,gemeente,23032,18,2,3,3,2,0,81,12,0,1,30,0,12,1,0,8,46,15,274
2665,2019,gemeente,23033,39,18,5,20,7,0,154,27,0,11,33,6,14,8,1,12,24,0,400
2666,2019,gemeente,23038,37,32,1,19,2,1,142,19,0,9,32,3,31,5,3,10,41,0,476
2667,2019,gemeente,23039,38,9,0,42,3,0,122,9,1,10,27,4,16,11,0,6,23,0,350
2668,2019,gemeente,23044,48,38,2,51,12,0,189,10,3,26,17,11,36,10,0,35,76,1,790
2669,2019,gemeente,23045,39,34,7,73,10,0,294,30,0,18,53,5,29,24,0,37,92,4,888
2670,2019,gemeente,23047,93,59,10,23,9,1,552,158,6,64,78,11,26,17,0,71,108,0,1242
2671,2019,gemeente,23050,67,38,5,35,7,1,316,63,1,8,104,2,36,16,0,37,70,1,859
2672,2019,gemeente,23052,90,15,11,72,10,1,235,29,1,6,33,7,15,9,1,30,55,1,661
2673,2019,gemeente,23060,73,8,0,53,11,0,187,14,2,16,38,6,28,9,1,25,50,1,663
2674,2019,gemeente,23062,118,51,13,23,11,0,426,79,7,12,139,14,37,20,0,52,85,5,1066
2675,2019,gemeente,23064,13,8,1,1,1,0,61,6,0,4,17,2,5,1,0,5,14,0,172
2676,2019,gemeente,23077,98,136,17,42,24,2,652,136,7,41,169,17,47,27,1,77,160,2,1862
2677,2019,gemeente,23081,68,76,5,18,6,0,180,19,1,17,47,1,24,9,0,15,43,1,677
